hash,subject
cbfdf9d0922736151bab3a406dd1a951ef7bc551,fix: preserve a codepoint spanning the head|tail split (codex round 1)
cc2e14f76e1c3919e4bb0be27c7785ca978c4ff4,fix: close recovery review gaps
cc455c4f5a1ef19f5c56c117410758540365c752,docs(agent-notes): frame telemetry default-off as public beta transition
cc47f76cea0f83f0381a1ea71f15101402c99f46,docs: propose simplification RFCs
cc670c0762b7e5c70b22d5338eb50f2b6c49ff9d,ci: use full e2e worker fanout
ccb0842cfcc23ca11a89c136761e355eb0c94741,fix(telemetry): fail closed outside full mode
ccd810f84d74ce452d858b553eb0cbdb282d715c,fix: normalize empty stdio resume identity
ccdc6b0ad32090c0e4f3d7e87c072eacb252733f,docs(code-mode): clarify post-policy rendering
cd121c636a554a2a07b6469cef0e8700d723787e,fix(web): align composer context stack
cd4f8b7f46b374dd6d4625034dfc64765d52a8c0,fix(subagent): preserve Claude Code failure facts
cd6bd5c1882b455df0574f2d3dc260f3cdd67419,fix(llm): honor DeepSeek SSE keep-alives
cde7ffe6e3c3be1c3f602efd92318c5d2711f4d5,fix(subagent): align named instance guidance and evidence
cdeec6fc1d984adfdbd645d1a481dd0a2a9fdba8,Update built JSON-RPC probe path
ce96104a774120c72097d8a89755ec1eb3cfb001,feat(compact): prune tool results before summarization (round 1)
ceaef2c3d0b4fc8535d1e60bee4d04d976dbb67f,Clarify durable subagent catalog and list_agents behavior
cebf781d69c774348aac90747e29fb5fa2796bb4,fix review findings: polish ask-user question
ced6ab9d14d689dd13eb7b6c19ed41d82b0c6cd6,fix(web): fence plan mode projection races
cede4fdb76cadb6c4adee3c5985ad01d43333372,test(subagent): use valid process outcomes
cf16ee41bfdec31cf338a8954eb9e60514c6a6bf,test(subagent): narrow named instance evidence
cf21e252fa8fd7e66c4b0c6a5acface4821d4712,fix: recognize provider-owned local subagents
cf5e04f75c3f0cfeebef28454145051576b7b8af,docs: document idle watchdog activity pulses
cf6f25d283baffe0a1fbf1cfa8a88f2d0d04e444,fix(subprocess): keep native runner private
cf918fa05dc755f4166bba03de8a46866a846d4b,test(web): explain steering replay pace
cfcecbf0c7fa1f8a33de1f280cced62cda43b2bb,fix(subagent): stabilize Codex permission diagnostics
d00590c707fcf60427132fdcf18584b1a18f0c81,docs: replace nonexistent repository references
d060c0dd4f5947e02b52114ea968307bb1b272e5,refactor: prune dead session surfaces
d06a7e07e560acf36a16453cbcc0d0a25b6d52c5,feat(web): show command inputs in the human transcript
d07e7dd317c14bacf8af244057f328fa4c5c86dd,docs: refresh module dependency graph
d091946fc47fdb28a5b0a95d042c4d41d9e37a00,add project instruction file loading
d0c2f0916dfd14f9299f25e9c9669e760c378a60,fix: address codex review round 1
d0df50aa8eee0c98b7eacadcdbc797f7780de565,fix: retain LLM HTTP status metadata
d0eb02c2065e527b73941b77cc3b6ecc3c24378a,docs(team): adopt package README standard
d139948ed28fff7470abf21cfd8e2760a731fd9e,feat(persistence): compress JSONL logs with Zstandard
d1629eed45062dd7b1de73e1f0dd51452733d6a8,feat(subagent): make product providers directly installable
d1a767c66b34b7de8c97f56497d8b6594e87956f,test(infra): isolate Codex alias fixture
d1e9dcae7a0e86c9322638ee055661881b77e5d3,refactor(subagent): redesign Codex stderr diagnostics
d25a56b431d98a6df3ff242df6386975acce05d4,Restore CompactionResult diagnostics
d261a9ca3bb24054f0ada2c4aafd90010fc41b20,sync rfc
d28527b91fca94c3bf4dee19ebcf739afecc762a,fix(snapshot): preserve fresh cwd aliases
d29c5e0c07aba60a62964ecb9b657a6cbf076b40,test: prove Oxlint project discovery
d3323494ba30becd7aa82ec78d51cbf7bdb25064,fix(pty-local): resolve the owner workspace policy
d33a819d15964fac1212f7b716f50106c8bb0ed1,fix: share scope carrier across built JSON-RPC
d3aa337c26806d14e45faf1319bb3d2ceada6cd5,fix(landlock-run): close release integration gaps (review round 2)
d3b59880616e1f054d961216001bb5800422acdc,docs(subagent): restore refusal contract comment
d3efd9c35d6f35394d6f50b916b66f3272202a53,fix(conversation): restore merge-map lint scope
d462348556edf0c754a81ac5c647366f36a15ece,fix(tasks): contain async completion listeners
d495089ff7a020f6f933fc4cee713e65c2329cd6,review fix: align Codex policy evidence
d4a93cbc1a3d9a41fcacc81d8d71d1d2e36c227d,fix(docs): index the full persistence outline
d4b126862ea8778a5a8a4383d3d350bf2326fb58,fix(ci): preserve pnpm links in packed probes
d4b52270717d8db207e0fac694a3964bf6d66916,fix(bash): validate managed env namespace
d4c96deac3802164c430335309f936f3e5ab4f1d,refactor: share ACP callback cleanup
d507894d43e5129db2681167207ad6de9b0a8058,fix(subagent): disable delayed expansion for Claude shims
d50e6d4b8e593f0459af77cb11ea31ee356caabf,test(invariants): include goal session topology
d5350cd42e9c3c352567accefff480d2453c590d,docs(review): distill human review principles
d5583210d4af98164e221900d70da0023116ed45,tighten branchless subagent catalog layout
d56cc8d42417c45c835c2f7576d16bab980eb428,fix(stdio): close startup failure gaps
d57c2d19db1aa45656653e217ea6cff1840b9077,fix(web): require queries array for web search
d59149a22183f329665157c49ff26fe11aef7ff8,review fix: restore idle after between-turn cancellation
d59ab5596eb9278c5ce7f123b0a8f024d89f4757,docs(host): align queue mirror contract
d626b2582de933b1ce3caed1fe539e60d35084fe,fix(tools): scope canonical provenance to dispatch
d68ee2fb0eb78a5d305915d43f92301e4fb47e0a,test(web): cover TeX math rendering
d6de6bb0cbaca9b904b2a393ec08a8fda0eb7f93,test(subagent): align ACP permission snapshot
d6f478488d068f76a064f4130a1604d3e65f8410,test: allow deep worker checks under Windows coverage
d7153768f553fd79c28a9ea3ca07d7460687c167,test(web): cover post-fork subagent continuation
d71c96a44cd88a4d6cf43438843f2e1767e46b0d,ci: keep lint lane serial
d778e83b2bfa4c3add8b9deada1dafbdc820ccf1,fix(subprocess): route fallback warning through logger
d77f797d89cbcf0a3d73b78dc0f618edeefe5c7b,docs: replace model experience tables with sections
d78090267994897063b4faa88a8b104d6b8e2ebc,refactor(subagent): share provider dispose window
d792a89c8c174272b653b62e01158389942677e4,test web search title fallback
d7d865060009019f1647a38607f05d664095913f,fix(gui): expand thinking rows on click
d7de8a8d138b70d79e7066195ac11a512cbf4249,refactor: narrow compaction surface
d7ee0e798a8b9d90d7b7addb1233885739727146,feat(subagent): mount Codex provider in shipped CLI
d804c9c94d3e875802ff68acef5b72b4f10c20f4,fix(web): blank means the conversation has not started
d82fd86c5c949f23e9c278eb3d072da81ef4281b,fix(subprocess): isolate native runner bootstrap
d83aa8d11aa217fdbee379dce37aa5146228dd21,test: cover exact-id reload cancellation
d897adac87d0adf2f38d580466c079f1329dcc64,fix(invariants): keep registration gate final-head clean
d898d1faf0739e4e4f2edd5b6f7a156f54ed2d25,fix: avoid FIFO subagent lineage attribution
d899333cde07c96ece6ab39c98913d7c06f60a0e,docs: split cordis primer from architecture map
d8e50c2c0b1e384b210beceb0d80f44885d0833e,fix(review): address source-run feedback
d90003b4e0c428cc493fb44f52cc3098a3d43379,docs(subagent): qualify ACP cleanup failure
d91df8cbd5d31610b640dba0aa6fa211b480a2a7,Deliver subagent reports at next step
d950150cdc1d58cd47afffc06db91636a5d4ae0d,fix(persistence): preserve subagent session origin
d9557fa5e07240d52b6a2e0202f49938e56a8067,fix(session-title): serialize provider request writes
d958d9fac616c2328031817543e89fb4e2ece70e,test(snapshot): fold unknown-tool check into fixture guard
d97868b94333cb55fb88add556c82366d52ad839,test(subagent-acp): exempt Windows-inaccessible branches
d9a370e185d52291ae57959fb2ff2e9a373a5ed2,test(web): refresh completed-turn-tail snapshots
d9d9487e0e000b992f07edf8aad01cf78c960826,docs: align time-context prose standard
d9eef0605150b4491ab881df3dd1350ce5761bb8,fix(fs): align symlinked parent traversal
da042b8e1014619d3ed20e476c79f06025ce7785,test(subprocess): cover native settlement edges
da541c10a7d38bac5391e34079d64744e9a4c6d2,docs: align runtime-context contracts
da68c6b401e3151f92f9ac5349f2788b6a5f2b67,feat(web): teach the fixture the plan projection and /plan channel
da70e4704856542ab7b2fab0f51dde07e35a1743,review fix: preserve idle waiter quiescence
da72e61251ce2107c9f2b82e06526a31422ca76d,test(web): include runtime context in loading golden
db1765c90e491302929af0c1fa27b96b11d8a7e5,fix(docs): index persistence events in page outline
db3e97fc17a0f96fda7a2ecee94af86e7fad2102,test: create built probe child in parent scope
db52686a96611f5c987ea9ecfe05b56444720c74,feat(subagent): support named Codex provider instances
dbea39a125a787163b7725a1eaf01027abf2ade4,fix(subagent): sample Codex diagnostics after cleanup
dc2ea3a1b4979dab114fdb27f5c5e72515183b65,fix(sqlite): lock before ownership validation
dc5045dc0ae32b0ec15d945b9978109efd75e5b7,docs: keep PR label guidance general
dca2cc257db87d7c1e44bb36cebbd5aa76728a29,fix: harden skill discovery
dca7a436e4039250e685da15e2bebd545ea86b29,docs: update product name
dd13c05192167bd18c7c6a8bb9cf10e411c9df71,fix(i18n): resolve merge and Markdown edge cases
dd8d446286c884620aedac9af2a498a5e60d1aad,docs: apply hierarchy across the corpus
dd9f8947357e23556a83b10593a33cc5dd3e631f,test(agent-loop): wire execution context into session-id harness
ddab8b84c00af41c80524731ad8f351d914e309c,test(goal-session): cover unsettled attempt yield
ddda8be7367a16c3a232d5ddbd1b04c7307ad54c,docs: record scoped bash translation pairs
de6e572e51ffca97d52331595ae479fe0cb907e5,fix(subagent): make session query peer optional
de72f972b71c58629fff7844986bbdedd971e860,Exercise normalized goal-round rate limits
dec9732d1f15526c0fbc8e1e1e473846213070f5,test(history): add packed transport benchmark
deeb3c9e6d42ef6037b8210820af1efebf511b44,refactor(acp): share turn-end prompt settlement
deed5784d97364c978c584d82d815b3358cb9f7c,docs(mode): align review surface contracts
df00bb9c448e85ceb93c07e2aea266b5d0acf5ab,test(subprocess): make stream EOF checks causal
df11a8af920b99885e3654fcfafb6562e8c1e73e,fix(i18n): scope switcher and merge validation
df1643d5e53142a874191602758b9ecbed059624,fix(goal): remove unreachable terminal branch
df7be480e1c67d6ae65cdeecda34660da46fa5a9,test(snapshot): cover invalid delayed prompt ordering
df8e3d7c373bad8afc2dcaaf62c674db657f60fd,fix(subprocess): settle pre-start Windows runner failures
df9608c43dc6e34e8c31aaccc4a64838ebe4c0dc,test: make lint profile fingerprint honest
df9617aaff2e45bea858fc75c037e77486945faa,feat(bash): generalize managed shell environment
dfb36080d8a2500794f8693bfcbf8b96db34d545,fix(subagent): close ACP diagnostic review gaps
dfcc93da766e6d31cc16d061492fe4403420e85f,test: give hook locator checks loaded-runner headroom
dff9462bea24f72755da4ebdb1a1efbf9da4bf39,fix(subagent): use Job wording in background ack
dffe955ed203b85c324fbf3ad77d1996b01e27b0,feat(web): surface and configure composer steering
e088cfa59d60479078480674678da3a5efb83ba8,refactor(sandbox-policy): remove capability family registries
e0b5cadd2a97c56404ce4f23ef3070fb819ce9ee,chore(core): align merged initiator changes
e0f20088d85b40491891dd7a632312a16884f040,feat: bash-backed glob/grep discovery tools (dsh-tool-fs-search)
e12d66e9ddd02062bf7bf86ba78a6c62135a171f,chore: update gitignore
e134e7cc38131b0ad66cd691faf877aeeae37580,test(snapshot): refresh unified tool schema fixtures
e141ffa27f9c10e8a5157b81805fdd4236991904,docs: tighten LLM recovery RFC scope
e154396612adb59aec8e7c523cd8f133d7fa09d3,docs: refine architecture extension map
e1633fbc3f2d332d59b1377efd395438d93f7104,fix(tools): preserve canonical output boundaries
e18564de03869987532c7ccab13500c2090b2758,chore(sandbox): align inherited wait lint
e19043881a115a2bb65b9339d2adaec5086fe991,docs(agent-core): restore composed capability description
e1a4a2963d2105056a5e85da2a7c47232f5095f6,docs(core): document initiator API scenarios
e1b85da182fa72a99f00187465955a798f54f5fb,docs: trim daily command wording
e1c07cbabfba7bfe046edbbfda16748bd6597d3d,fix(workflow): include Ralph in clean builds
e1f7eeeb955e00243a971cdd5fdc43546d44df17,fix(subagent): confirm steering request admission
e2049910d5326d69d93323540875b54c39e58d67,refactor(client): keep pending interaction change UI-scoped
e20dea16292b92545e5941993f6c74efd855fc4b,fix(schema): align projected and enforced declarations
e2315e3b149ff8d06e32675796c0a2a6bbe4a0fb,review fix: tighten Codex failure ownership
e23a6902e77a4610d62f43de52d0753f40e7f05e,fix project instruction review findings
e24ed27f5f14bfbc03a9058bb2f6ad39a4ee5be1,test: stabilize markdown web snapshots
e2a5a160d3763ee7faaa9b4235ae7284144f05ee,fix: settle ACP update waiters on shutdown
e2b73d278ceda2b6dedb590002d5deca390ef042,Regenerate module graph
e30f5e633d966cc0950645ccc8af687e44774544,add demo smoke to pre-push skill
e3112be7626f371679f47995e95d8d654bcbb113,feat(tools): canonicalize terminal outputs
e35a419ba82768c6dd64dd3d2af5538721136941,fix(code-mode): keep deep host boundaries iterative
e37cb233362266acda5c6db3bbd6f2940b887abf,feat(token-meter): project durable token usage
e41dbe730335b6208db9a56594b8527f37615cf8,docs: list the user-interaction packages in the ui/ group summaries
e481288a3a5fdf05f4bcc491dc120820975710d3,refactor: derive snapshot session fixtures from disk
e48a344f6a1cec2c7f548acfe2aa84d156d4d51e,docs: keep gate cadence guidance agent-only
e4a5c6fb9d903d8116685de349c7187f9ee264b4,docs(workflow): state current pointer ownership
e53dcd56c7c59b2dbb646878b97df3f981d7c53f,test(web): keep scroll fixture markers private
e54a4ad98699b18f31f6c1b58178a928b8d6dfe0,fix(sqlite): match reserved object names literally
e56c6234d2f4cdaa517f875fbddbc3b7c36181d3,chore: exclude archived Agent Notes from rg
e5721393969d581e3d7596544e99f94f4ee11798,docs: shorten public API fence marker
e59af75554ed50e11eaf08cbf6eeb38350d33ab7,fix(cli): keep source launch output clean
e5dbccce8c2122fd8ec24b1cb809847a40e557fb,fix(subprocess): move SEA bootstrap to runtime packaging
e61054c4d1778843022478a8e84cd701079ab4e6,test(sandbox-policy): refresh durable context snapshots
e63f22f2f1c63d2118c7f6f6eb59dd1d4e70be77,temp commit
e6407477a719a7369cc469bd548180bf9d882f5f,fix(agent-loop): clear compacted runtime context
e673524976bb2f5b0483be26ed8f686bcf69b38c,refactor: centralize Oxlint worker bounds
e68cef1be1dff8cde8a04556969af400ecb964fa,test(tui): replay recorded sessions through real tools
e6bc1f2e1d90dc2a36ab25a5995ebde82a75de6c,fix(subprocess): close managed launch gaps
e6ce6abd7d4b3747cf3f7610c836fc3435dc20bf,refactor(llm): simplify live request telemetry (round 2)
e6d2a976451b03170e639fc64cf1751e198c64a6,test: refresh translation prompt snapshot
e6eb44ed2a2171a4ee5b6a5f1944a2ccec0ea80a,feat(telemetry): require explicit opt-in
e70405847c39331e72a9ebde90a55a248d10b9cd,fix(subprocess): complete runner resource release
e73cdd6b7df3b80716a7d10b111f000a366cd037,fix(web): single-flight goal clear
e784e4dce5f5178b5e22a3d3376599144d8bea1b,fix: await ACP client callbacks during shutdown
e7e382f9d1b499313c8d62d25e068b252798c90b,docs: require awaited subagent owner cleanup
e7f62ab932aaa2c3694070399122f353f8c4bb5b,docs(tools): describe the output budget precisely
e80fc3e61b64bd06e22f38a4d35691fa50dc6489,fix(invariants): join package checks at startup
e82e5ffd7a1717d2b9e1f565017a814251de6eb2,fix(subprocess): normalize PTY scope launcher environment
e846a115f29fd4fdfe7d6fc7ac303688a093a715,test(acp-snapshot): cover pre-spawn launch failure
e8b95c875403ef7e8ddf86efe8ee93279e6db51e,feat(tools): require cancellation signal on every invocation
e8eddc7ef8cb82e8fb615be48e68ff72386d0e6f,Rename RFCs to Agent Notes
e8f1bd41f5bd96c529c59ed524cfdeef7d3d1ce3,fix: buffer stdio until exact session starts
e90b3bc5a2a217c55e91989b9500a44e1e872f64,fix(web): make plan transitions admission-safe
e91ef39f5a90bb0de62b2b09cff70cbeefc62418,fix: preserve lint migration contracts
e92b34bd7e42cc84ddcbe9233c30e5a58ba53e5a,fix(invariants): enforce runtime relationships
e92cfc770a10dcb3bb22a9aa2f67a1b3ae6770d5,docs: unify conjunction in FULL telemetry disclosure
e94305d99ebcee7c93208b3e347b4ee791ada0b2,fix: address codex review round 1
e958c222a292807aafafb7815eff021f9ca49cad,docs(agent-note): normalize goal command heading
e98cd522eef808f62f67dd21f656c523b654af69,fix TUI diff context line accounting
e9940d35cf5bd33b1c434a5c3f0b4c6695df2511,fix(goal): preserve structured domain error codes
e9a54f0e719e0806c2498764667975c31d388386,fix(workspace-context): require explicit byte budgets
e9aef281a1f40fa6ab8fc7f05be0cea2ade8774d,Document the Windows TUI contract
e9d1e1cdda70eedb49a12f9adce2afb18caa4c00,docs: update ACP ownership routing
e9e450a90225ac38c9496f0989fa9de78de9c61c,fix(code-runtime): reject forged container prototypes
ea282f571012e74d29e02375f49affc0803d875b,test(history): measure packed heap usage
ea3f138ae971ba2ca5d64127d4ab3176dbf8d6ea,docs: address simplification RFC review
ea7de60840107e903f4d2be2282efd6d50bea75c,fix(subprocess): keep Windows Job ownership in parent
eadd5df82b5c8ca79e41427a8c50434a0eb19064,fix(team): preserve current Client architecture after rebase
eaf5b879c6e45d555b695307c7629d84e54b83fa,fix(docs): remove stale TUI source references
eaf9c09d96352657918dab7c9a4e95147bff0535,test(subagent): normalize Windows Claude path casing
eb17028720b98ddd4212a2c7b57600903200e0ff,fix(subprocess): preserve post-start runner failures
eb60d74155e8e293e06b97d0442a91855797f746,fix(subprocess): harden native range settlement
eb628f979bc75af173e8ee856c2c5a12375b4246,test(web): align long-chat contracts with master
ebe932e24c02b2afefd416a9ddee580cc6d8e7cd,fix(subprocess): clean managed processes on host exit
ec236b273edaffafa63219609ac66b194655f2f3,fix(telemetry): freeze launcher consent before running a command
ec297c0ca0b419b25815423aadc251715eb22586,feat(web): add fuzzy slash command discovery
ec3da3809a9d222557c95a29a9806c733bd5f1b8,refactor(subagent): align Claude teardown with live handles
ec4e130e31b8df5760f48fa95a2f169881fe32ef,fix(jsonl): recover truncated zstd frames on node 26
ecb8aa5b8e319bd0f661a045d6625ba8fb79fcd2,Add a gated Known Limitations and Deferred Work section to every package README
ed25d4e15bb28cca5c8905befaabd85518b3861e,docs(subprocess): correct probe and terminal failure contracts
ed3654da00fd14597b79e8e97bf61f09c5981ced,docs: reconcile hidden internals with prose standard
ed49f1d985205d212aea2b67b160d638c2efda4b,fix(compact): use English checkpoints
edb999fd0fcb0263c306f1a150db07d667b1416c,test(gui): cover thinking row disclosure
ee1a44793acc670ef99797a7ef2c16f60d5cf2bf,fix(core): make initiator teardown reentrant-safe
ee1af10c52386d700fca3e9322802f48c34b66cf,docs(acp): note per-model compaction config
ee50ee088d09915c68d4377cc8d20908d21eea4f,test(subagent): stabilize DSH SDK background snapshot
ee6b9d081a254279a21452e3f0aa76b3ea907a63,fix(llm): scope adapter failures to model calls
ee9465e4b32abf81550ffb7d95af74c7c7d019d6,build before source dsh launch
eea0a99985741a9e8a89466c4955fd2a4c07dc97,feat: expose agent session log location
eed43abe663dfd5ca0df9bdf8b7d2ed0ada8480f,docs: address final model experience review
ef0815db7f33f9da6dddc75a249ad91c1bde5a8f,chore(subprocess): document disconnect recheck
ef12895cf1c82cf2e6d233924bfc9df03020df57,fix(web): reset live metrics between connections
ef23b88ad4bcbd29b85f33836da583ea0b3c0445,fix(cli): bound telemetry shutdown on signals
ef2de530ffd597a1be3efc42ef4b21695effa74b,fix(code-runtime): flatten worker JSON transport
ef35c7f3b227b0640097e8d8c6ffd37bd5c3e323,fix(feedback): include session id in acknowledgement
efc47b6a760539d9ededccc51b00ff4cffe20a14,fix(subagent): require durability participant
efc725b7e4b44a7fa2198db8fbfea90b896ada61,fix(llm): isolate retry policy histories
efd2999aec2d9b963a074c9bcf1b08a561eee347,test(subagent): correlate Claude process failure facts
eff7b758b1a0781acf66d176c108ac0e49f42544,fix(workspace-context): restore baseline after compaction
f02005c832b450d65d372c935c612c7d83eec54d,fix: enforce unified agent startup invariants
f07f8f15edbffa13731c864ec9e2b3cb1a786213,docs: define hierarchy and document forms
f0a875e8e9dfa68f2fcf0eb151450e51d9d30684,docs(subagent): clarify preset tool row references
f0ab04273d536ccb3d26de1177a61db77b1239ea,fix(web): deduplicate subagent navigation
f0b2d7c762f5975169dfcf93fe39d27a76c02505,refactor(subagent): avoid duplicate process diagnostics
f0f1966c97469129548372d9d59f2e989fa60e89,feat(plan): register the plan session-projection unit
f0fc20ca42ec113c88e893c2092abddc81c76b55,docs: align prose with runtime contracts
f1373cd7abc479ae89a219e6a3fad6023f66aa64,refactor: drop unused tool schema defaults
f14121a4c22af96eb9b15dc8a456e9a389ef6e47,refactor(subagent): narrow continuation interface
f1fd304dffb4f4495713d1e7bf329b274d5f9200,fix(sandbox): memoize inherited settlement promise
f21ed1bfa05449045b6d1b425def6e1c44c90d5e,refactor(core): use initiator in loop internals
f248dc37732062cdb4c2f23b9b2c8f0c403a9a74,docs: remove line numbers from subsystem catalog links
f2524e9c4556eb4923cd8a71ba110ff20983f36c,docs: sync dev guide with stacked gates
f2ca913756b190f1894a91d1a1b7ea97f1fd0cfe,perf(history): carry packed assistant chunks
f2d86b232e721baff58424e7fd2a01bd817e7537,fix(code-runtime): accept deeply nested JSON
f32a51b2847eb0703b770c80c462d745afde5363,fix(tasks): bound per-session background work
f37bb35a97c4b3bca565e74306729b388aabd332,perf(conversation): fold packed assistant history
f38d37be112ff9cf177eeb911b70965d61434cfd,test: refresh translation prompt snapshot
f3b42fd738580c737fe75f1001db5d1b6bd0d18e,test(code-runtime): type mutated array predicate
f453ba77a209a9e071df75dfb427a1836c9ed6da,refactor: split skill providers
f4a30da10df2e6b227d6213926982bb108cf65e7,chore: align one-shot demo workspace metadata
f4a65a34e63c7debf01957baea8973e57a591ddf,cleanup(subagent): hide manager-wide continuation drain
f4acb1cf05719859ac6b4f54e9354efdf0adb960,"fix: report omitted bytes against retained text, not budget (codex round 2)"
f4c9e53a2a466abff7eeb463dfe643538d9c2d24,docs(persistence): state backend ownership precisely
f5eb06915ae45b8e839d5ac3bc5b8f6cd39b3bec,refactor(i18n): remove directory index inference
f626e569a4d5db00d263d5da7ab4322f9573c7da,docs: document skill system design
f6350ac553dc9f34b7c397eb62991e2566f1ca6b,Keep root instructions within budget
f66015455e1adab4d81c3175cf9347c5516ccd23,test(session): cover the request/context fold and its turn enclosure
f66c1ddb0bc762920efb0f35535a5a13cbdc8aa3,docs: cover ACP permission presets in model experience
f66cde41d181cf2b6fcd80ee7426854889e8e655,docs(core): clarify initiator restoration timing
f6a56d4882888daed62ec3f6ccb95e7f51ead88c,test(subprocess): align native platform fixtures
f6fb0740366f30fac5b6a4fe795ef8de8240f31a,refactor(i18n): remove obsolete link lookup
f71f96d29229fc43c23ac170dccbf115e050ddeb,feat(session-title): integrate queries ACP and TUI
f72ce2299ac08c153b8b04b83e5e605463b917d5,fix(subprocess): keep native Job ownership in runner
f741b79e54e2234d9e896f4035387a547f2f39ff,ci: retrigger checks (push event for cc7703449 was dropped)
f7447b181dd0c4b010a421590e49a9abd09af094,docs: remove missions directory
f767ad1904183f730322268909da470e75b431a5,Declare agent-core schemastery runtime dependency
f76cce2fc21f7e8ef2d451b20b1db66feb76c177,test(subagent): cover Claude limit subtypes
f7af6a87dcf06397bb66b91fd851572e31385815,docs(acp): describe terminal capability lifetime
f7ee0bf0fd13b8c28c138d0bd8e95e8162100b89,fix: allow ignored-only staged lint
f817c62baaca2dacc018a0df7928d15534887583,test(web): refresh search stats golden after master merge
f858c647a6767bafa198b1faba6dcfe3ebc911c5,refactor(tasks): drive wait() timing through dsh-timeout
f85b831bd2cd0d37ca814473abc17ccfb2a6c287,refactor: hide subagent implementation helpers
f893e2281dd3187328427f6463dfeb8924e1fa1c,feat(agent): add addressable queue operations
f899b857a613ba7e789f51cd62e2ee5db3c0370f,review fix: explain one-send turns plainly
f8cc1af99b9b8a5681f93e8939bf8e93f98a4011,test(tasks): align tool fixtures with unified identity
f8ceeed610b82fddf3c0d0a10a996a2bef80b2ec,test(workspace-context): narrow instruction events
f8f270c13ebe51a423fbfa4fc3272ae69781c2f6,Make project instruction candidates configurable
f913c813d2e975e84cce519060ddddc22887b5cd,fix(subprocess): harden managed-range cleanup
f95a411b0ac7d5f347c602308df1123dc1aecd5f,fix: record self-limiting hook snapshot
f96acad43829e6e7461418fa738265cdd8398396,fix(subagent): preserve Codex fatal and grace semantics
f9a264c76e7173548848889565b8fa5376263e11,test(sandbox): keep aggregate failure assertion typed
f9adc5a6a683bb1503656d9bbd52da6f3499da97,test(subagent): assert inherited runtime context
f9db1a6a08b4af895f33b8d01957801aa727714e,refactor: hide filesystem implementation helpers
fa2ce12162f2bf8691ead92fd5c85212a9a041da,review fix: avoid bigint cache-hit formatting
fa8b83816e886d6d1d5f9bd29704e7a8ec03a6c5,fix(subprocess): defer native handshake allocation
fa9438bf161a4960145d7a9e28c8ea76382162b9,docs: update rewriteRelativeImportExtensions to current rfc
faae2d389b2c2f957fa6e61cc71b1b0e5885ef51,test(fs-search): make loader guard rg-independent
fac6c35e9a54ef20a2f4d185ca6cbb43a2a0188b,Trim redundant source comments
fb5292cee5bc462694fe2ffb37895e38785fcbc3,fix(tools): classify body snapshot failures
fb74156cf8be8ab6db6258a3d8e0178662a5c66d,fix(code-mode): generalize failures and bound diagnostics
fb7fa980b8411e285c5e396a42868b2f72d68b92,test(examples): include task controls in CLI composition
fb8f20de6e74738bed9c6433ccdde887f9265797,fix review findings: reject queued ask aborts
fbefc1d65b3cc20936bb4fd0a079e5a41a8315d7,fix(goal): stop terminal goal tool turns
fc19a0a3fa8beecd4a22348583574cea302d8bef,fix(subprocess): clarify provider failures and scope polling
fc2adf8c6b8e06a2562c8c7b4aa368e70280ea3c,fix(ci): isolate source launcher build smoke
fc59b63c8c4ab4fe797896cc5b4783d774034f7d,docs: propose durable subagent catalog
fc6b7ccf1e9842616ddf7429615c960e685cd2aa,docs: refresh graph atlas after master merge
fc6eb4e7a3598c1380f0dd7200f8a043fc9bb2a6,fix(web): retain live capacity before session creation
fc90114ad9567c876314f1877cf2cf4105bef974,fix(web): add English onboarding copy
fc9740394642a9df393982a78d35375adce90cde,fix(code-runtime): contain deep output accounting
fcd355bf45cb13cd500dd56aec6918ee627f7060,fix(examples): remove legacy retry rejection
fcdc318ddaf1e8e9fbc62ee4db1cb4c6b2620461,docs: restore budget headroom
fd33a039a2d4c58afc50f870bf7e3e37b9d9c2e9,docs: fit PR label rule within budget
fd5365e374115b3aa0ec51e6f14414febe9bf607,chore(packages): remove empty experimental group
fd53e479b48b08981a0a1836046a585f6958d4ff,fix(profile): isolate bundle module fallbacks
fd8b238d94dae80151b6c78ca19928d7011bfce1,fix(web): contain long plan reviews
fd8d93da12903b8c9d8455cab0972ff272f36bc0,docs: prohibit creating PR labels
fdccc58cef4be50c46176026b4230e49852b522b,fix(web): narrow request lifecycle fences
fdd65269f9545c993267f5e427c014fda38dac5d,docs: synthesize architecture rewrite
fded16f68881407c261b87480a4cdb7500c73a1a,refactor(subagent): use parent abort as startup authority
fdf83f2c3ebb5fc14689491e24a8737101e5ac36,document projection-cut duration bound
fe5d0001ab3d351e1202aa602a38bffd60b01618,test: pin Oxlint compatibility rules
fe851904ebd128fb207082f9bee86d8dc1ac51b2,docs: harden package README gates
fe8a961348585c5cd45bf8bad039ba35f49541ff,feat(subagent): configure Codex provider models
fea31a012ddc171498ff775d4a867c71e2b21b58,fix(subagent): persist descriptor before admission
fef4313685fcd384b7c5eed7a4628b087e95dd14,test(spill-policy): guard loader export shape
ff064917a25fe72af8ba109847fa822220cc4330,docs: refresh LLM service catalog
ff21f91a394fc5c4256e548da91367d2e94dbb88,fix(sandbox): resolve workspace roots per session
ff413cfe5e98341f05c7c2df0eadcb5cf6405d99,fix(subprocess): align async pid evidence
ff570ea04c7580385db02ed68c31dd26da9235bf,test(agent): refresh inbox action snapshot
