hash,parents,parent_count,subject,category,conflicts_block,message
e28b58f8c0011d8358a090b536b2a5b2bd409e93,58ec1f08677359f2b5edb47f62b0777972de0a91 267d755bee572898096f3d9d749f2fe668a5db23,2,Merge remote-tracking branch 'origin/master' into worktree/2984-generic-file-upload,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into worktree/2984-generic-file-upload

# Conflicts:
#	packages/client/ui-chat/src/client/chat/MessageItem.tsx
"
ff146b84a3a1adc5d170ab6ea6c6e60d0ea9c0c1,1553862ac1039f8d9177b724e83e8bf021580281 7acc038beb83030940bd4547da877b5c49dd705d,2,Merge remote-tracking branch 'origin/master' into feat/electron,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into feat/electron

# Conflicts:
#	pnpm-lock.yaml
"
891f07a2d01eef9b517b0f1a3c76cdc02e4c4b8f,c8f76ca39976472301cd482f91f8ad582b3b94cb df07f378274281a6e6a8d32e7c4c543b95620e8c,2,Merge remote-tracking branch 'origin/master' into dshw/pr-deepseek-harness-deepseek-harness-2672,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into dshw/pr-deepseek-harness-deepseek-harness-2672

# Conflicts:
#	docs/event-producer-consumer.i18n.yaml
#	docs/event-producer-consumer.md
#	docs/event-producer-consumer.zh.md
#	docs/module-graph.i18n.yaml
#	docs/module-graph.md
#	docs/module-graph.zh.md
#	packages/api/session-controller/README.i18n.yaml
#	packages/api/session-controller/README.md
#	packages/api/session-controller/README.zh.md
#	packages/api/session-controller/tests/session-projections.host.spec.ts
#	packages/bundle/headless/tests/headless.spec.ts
#	packages/core/agent-loop/README.i18n.yaml
#	packages/core/agent-loop/README.md
#	packages/core/agent-loop/README.zh.md
#	packages/core/agent/src/runtime-types.ts
#	packages/fs/tool-str-replace-editor/tests/tools.spec.ts
#	packages/llm/llm-retry/tests/retry.spec.ts
#	packages/llm/llm-retry/tests/transport-recovery.spec.ts
#	packages/shell/tool-bash-persistent/tests/loader-composition.spec.ts
#	packages/shell/tool-bash-persistent/tests/tools.spec.ts
#	packages/shell/tool-pwsh-persistent/tests/loader-composition.spec.ts
#	packages/shell/tool-pwsh-persistent/tests/tools.spec.ts
#	packages/terminal/terminal-bash/tests/index.spec.ts
#	packages/test-support/agent-loop-testkit/package.json
"
8ea0cc044583f3df8617653c8a9ca79732ccac36,f1e7dbce5535e62dcd3c914f25067d6639074072 df07f378274281a6e6a8d32e7c4c543b95620e8c,2,Merge remote-tracking branch 'origin/master' into fix/fork-resume-system-prompt,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into fix/fork-resume-system-prompt

# Conflicts:
#	apps/web/tests/message-actions.e2e.ts
"
1f0a87eb06f18bfa930114e8f3c963032ad87c25,d8a995e00eb8ed5a63253f1a14d107df2e832c07 df07f378274281a6e6a8d32e7c4c543b95620e8c,2,Merge remote-tracking branch 'origin/master' into fix/test-tmp-teardown-self-clean,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into fix/test-tmp-teardown-self-clean

# Conflicts:
#	packages/subprocess/subprocess-local/tests/spawn.spec.ts
"
fb743759a72ff7bcda235b292a5a6f35c3a1c2a8,de022388eafe4ec209936ec6484cdaf28e955c40 b4ea3efcf6b8c3f7d392eebdb71e19ce29ba103e,2,Merge remote-tracking branch 'origin/master' into worktree/2984-generic-file-upload,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into worktree/2984-generic-file-upload

# Conflicts:
#	apps/web/tests/scaffold.ts
#	docs/config-catalog.i18n.yaml
#	docs/config-catalog.md
#	docs/config-catalog.zh.md
#	docs/event-producer-consumer.i18n.yaml
#	docs/event-producer-consumer.md
#	docs/event-producer-consumer.zh.md
#	packages/api/session-controller/README.i18n.yaml
#	packages/api/session-controller/README.md
#	packages/api/session-controller/README.zh.md
#	packages/extensions/tool-cordis/src/api-catalog.ts
#	packages/llm/token-meter/src/index.ts
#	packages/session-query/session-log-export/README.i18n.yaml
#	packages/session-query/session-log-export/README.md
#	packages/session-query/session-log-export/README.zh.md
#	packages/session-query/session-log-export/src/archive.ts
#	scripts/package-dependency-policy.ts
"
a3d00cebc007dbe90c776cdcc839fc0b517963c6,d381a3c6f4cc539921b989db24910b960c5b1990 b4ea3efcf6b8c3f7d392eebdb71e19ce29ba103e,2,Merge commit '0d361e6eede9e8a739e776949aa7d5e3de4472da' into auto-review-per-call,指定提交标题,True,"Merge commit '0d361e6eede9e8a739e776949aa7d5e3de4472da' into auto-review-per-call

# Conflicts:
#	.agents/notes/implemented/feature/2026-07-25-subagent-policy-inheritance.i18n.yaml
#	.agents/notes/implemented/feature/2026-07-25-subagent-policy-inheritance.md
#	.agents/notes/implemented/feature/2026-07-25-subagent-policy-inheritance.zh.md
#	docs/event-producer-consumer.i18n.yaml
#	docs/event-producer-consumer.md
#	docs/event-producer-consumer.zh.md
#	docs/persistence-catalog.i18n.yaml
#	docs/persistence-catalog.md
#	docs/persistence-catalog.zh.md
#	packages/extensions/tool-cordis/src/api-catalog.ts
#	snapshots/session/cordis-inspect-jsdoc/session.v2.jsonl
#	snapshots/web/ptc-round/session.v2.jsonl
"
cffb09b02cce5bbaadd801476301c3c71bae8c31,d82fd86c5c949f23e9c278eb3d072da81ef4281b b4ea3efcf6b8c3f7d392eebdb71e19ce29ba103e,2,Merge commit '0d361e6eede9e8a739e776949aa7d5e3de4472da' into codex/subprocess-native-containment,指定提交标题,True,"Merge commit '0d361e6eede9e8a739e776949aa7d5e3de4472da' into codex/subprocess-native-containment

# Conflicts:
#	snapshots/session/cordis-inspect-jsdoc/session.v2.jsonl
"
d58964a010fb346124f0a96b72f712a89e206c28,874b174fd6f37d5ecf4f645fede1fdde3deebdba 8a0c91be7fa9c9f76d55da8b84743a217ddfb8cf,2,Merge commit 'be5db297c7' into worktree/session-format-05-v1-v2-chunk-migration,指定提交标题,True,"Merge commit 'be5db297c7' into worktree/session-format-05-v1-v2-chunk-migration

# Conflicts:
#	.agents/notes/implemented/architecture/2026-08-31-live-assistant-stream-frames.i18n.yaml
#	.agents/notes/implemented/architecture/2026-08-31-live-assistant-stream-frames.md
#	.agents/notes/implemented/architecture/2026-08-31-live-assistant-stream-frames.zh.md
#	docs/event-producer-consumer.i18n.yaml
#	docs/event-producer-consumer.md
#	docs/event-producer-consumer.zh.md
#	packages/api/session-controller/README.i18n.yaml
#	packages/api/session-controller/README.md
#	packages/api/session-controller/README.zh.md
#	packages/api/session-controller/src/assistant-stream.ts
#	packages/api/session-controller/src/client/sessions/assistant-stream.ts
#	packages/api/session-controller/src/types.ts
#	packages/api/session-controller/tests/assistant-stream.client.spec.ts
#	packages/api/session-controller/tests/session-history-journal.host.spec.ts
#	packages/api/session-controller/tests/sessions-service.client.spec.ts
#	packages/api/session-controller/tests/transport.client.spec.ts
#	packages/core/agent/README.i18n.yaml
#	packages/core/agent/README.md
#	packages/core/agent/README.zh.md
#	packages/extensions/tool-cordis/src/api-catalog.ts
#	scripts/package-dependency-policy.ts
"
71089f8df725d0f4b0a39e119c2f5f65a82bf86c,91904d7c1086b4200a59d1b0b27b4324e3b49ca7 874b174fd6f37d5ecf4f645fede1fdde3deebdba,2,Merge commit '8f7250f904' into worktree/session-format-06-v2-snapshot-rollout,指定提交标题,True,"Merge commit '8f7250f904' into worktree/session-format-06-v2-snapshot-rollout

# Conflicts:
#	apps/cli/tests/profiles/headless/tests/expected/subagent-settlement/child.expected.jsonl
"
91904d7c1086b4200a59d1b0b27b4324e3b49ca7,d89427ba6cd42701ae7941aafdff77d3e738947d 156429e86db1c20f89628cd755115a13f9f95be7,2,Merge commit 'fef079e5c9' into worktree/session-format-06-v2-snapshot-rollout,指定提交标题,True,"Merge commit 'fef079e5c9' into worktree/session-format-06-v2-snapshot-rollout

# Conflicts:
#	snapshots/session/fs-policy-reject/session.jsonl
"
28b16c011a54f591084ad439b4f59b847d501ffd,5fa5fea11d2bf4be6f14275697cf5d7c7213f5f8 13074e4aa2bfcbb05b68959575c959514e816fad,2,Merge commit 'a123cb0055' into worktree/session-format-05-v1-v2-chunk-migration,指定提交标题,True,"Merge commit 'a123cb0055' into worktree/session-format-05-v1-v2-chunk-migration

# Conflicts:
#	docs/config-catalog.i18n.yaml
#	docs/config-catalog.md
#	docs/config-catalog.zh.md
"
3aef64797dced6eb168cd0476de93da16e74c949,13dee20db6f6d9ef4f451901ec45866f6ad6809d 818c4f344e7b62146d1f8ef574cbde9edfcfcce9,2,Merge master into session format migration,其他标题,True,"Merge master into session format migration

# Conflicts:
#	packages/test-support/session-snapshot/src/harness.ts
#	scripts/smoke-python-runtime.py
"
5fa5fea11d2bf4be6f14275697cf5d7c7213f5f8,51adfbf52c8a447fe0dbbe5ea1a97ff512edf3b7 7c169a04b3771e09d05e9b27a52dc01d7302a5c6,2,Merge commit '1f9d5f72e9' into worktree/session-format-05-v1-v2-chunk-migration,指定提交标题,True,"Merge commit '1f9d5f72e9' into worktree/session-format-05-v1-v2-chunk-migration

# Conflicts:
#	packages/session/session-format/README.i18n.yaml
#	packages/session/session-format/README.md
#	packages/session/session-format/README.zh.md
#	packages/session/session-format/src/catalog.ts
#	packages/session/session-format/src/types.ts
#	packages/test-support/llm-replay/tests/llm-replay.spec.ts
"
29e6669e3cd16d5905d05fe6a0fef13a38ba79e8,6d9776a3b0cd387d63756d100c278ef313e9d371,1,test: narrow process-exit spill cleanup to empty dirs; drop spill-store deletion,非合并,False,"test: narrow process-exit spill cleanup to empty dirs; drop spill-store deletion

Review (ds-review-bot) found the exit-time deletion of per-process spill
roots conflicts with the documented retention decision: spill artifacts are
model-visible locators that resumed or forked sessions may still reference
(2026-07-17-local-spill-startup-cleanup), and an exception thrown from an
'exit' listener can change the process exit code.

- dsh-spill-local: revert the exit handler entirely; its default root is
  already owned by the package's 30-day startup sweep.
- dsh-subprocess-local/spawn: remove the per-process spill dir at a
  JavaScript-observable exit only while it is EMPTY (collectors unlink
  their spill files on dispose), best-effort with a named swallow so a
  Windows-held handle never changes the exit code; dirs holding spill
  files keep them for external cleanup.
- Document the empty-dir exit removal in the package README and the Agent
  Note, and re-record both bilingual pairs.
"
e9f8641e7681f825e113ace27af9603820f37a22,63795eaa5cba78cc0a92d95fccd8db5523d7f050 100fcb286f66c6c72cde5851073dcffcdd04c12c,2,Merge remote-tracking branch 'origin/master' into feat/remove-str-replace-editor-from-minimal,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into feat/remove-str-replace-editor-from-minimal

# Conflicts:
#	.agents/notes/implemented/architecture/2026-07-10-single-file-executable-sdk-runtime-distribution.i18n.yaml
#	.agents/notes/implemented/architecture/2026-08-23-python-sdk-dsh-profile-runtime.i18n.yaml
#	.agents/notes/implemented/architecture/2026-08-23-python-sdk-windows-x64-runtime.i18n.yaml
"
3e526474a389327473027d987f9f3237f9e0914b,f749b0dfb701633fd6f64d00972ad86034b06531 7169660d330452d32c91bb2e4788a9b8c2f83a18,2,Merge remote-tracking branch 'origin/master' into feat/electron,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into feat/electron

# Conflicts:
#	pnpm-lock.yaml
#	scripts/gen-cordis-catalog.ts
"
e10f671167a0dc5b959b06fc513d4866b74c9365,c2fa93f567ae370e83479c635c75d2bc856a85a0 67c8a588543e9ca791a0b47af12a52b5c775b5ba,2,Merge remote-tracking branch 'origin/worktree/session-format-05-v1-v2-chunk-migration' into worktree/session-format-06-v2-snapshot-rollout,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/worktree/session-format-05-v1-v2-chunk-migration' into worktree/session-format-06-v2-snapshot-rollout

# Conflicts:
#	apps/web/tests/scaffold.ts
#	apps/web/tests/subagent-conversation.e2e.ts
#	docs/config-catalog.i18n.yaml
#	docs/config-catalog.zh.md
#	packages/test-support/llm-replay/README.i18n.yaml
#	packages/test-support/llm-replay/README.md
#	packages/test-support/llm-replay/README.zh.md
#	packages/test-support/llm-replay/tests/llm-replay.spec.ts
#	snapshots/sdk/subagent-continuable-inheritance/session.1.v2.jsonl
#	snapshots/sdk/subagent-continuable/session.1.v2.jsonl
#	snapshots/sdk/subagent-dsh-sdk-diagnostic/session.v2.jsonl
#	snapshots/sdk/subagent-list-agents/session.1.v2.jsonl
#	snapshots/sdk/subagent-send-message/session.1.v2.jsonl
#	snapshots/session/agent-instructions/session.v2.jsonl
#	snapshots/session/headless.snapshot.ts
#	snapshots/web/schedule-catalog/session.v2.jsonl
"
a88ef734cc76cee917624fa8ff1fbbcb5e200dc2,ac8b58241dbacb2dc6de7fbb78090c0701415dde a65edc48106eed6ce10b8c428ce60bc24ca2e823,2,Merge remote-tracking branch 'origin/worktree/session-format-04-live-assistant-stream' into worktree/session-format-05-v1-v2-chunk-migration,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/worktree/session-format-04-live-assistant-stream' into worktree/session-format-05-v1-v2-chunk-migration

# Conflicts:
#	.agents/notes/implemented/architecture/2026-08-31-live-assistant-stream-frames.i18n.yaml
#	.agents/notes/implemented/architecture/2026-08-31-live-assistant-stream-frames.md
#	.agents/notes/implemented/architecture/2026-08-31-live-assistant-stream-frames.zh.md
#	.agents/notes/implemented/simplification/2026-08-06-buffer-free-feedback-telemetry.i18n.yaml
#	.agents/notes/implemented/simplification/2026-08-06-buffer-free-feedback-telemetry.md
#	.agents/notes/implemented/simplification/2026-08-06-buffer-free-feedback-telemetry.zh.md
#	apps/web/tests/scaffold.ts
#	docs/config-catalog.i18n.yaml
#	docs/config-catalog.md
#	docs/config-catalog.zh.md
#	packages/api/session-controller/README.i18n.yaml
#	packages/api/session-controller/README.md
#	packages/api/session-controller/README.zh.md
#	packages/api/session-controller/src/client/sessions/assistant-stream.ts
#	packages/core/agent-loop/src/agent.ts
#	packages/core/agent-loop/src/assistant-stream.ts
#	packages/core/agent-loop/tests/loop.spec.ts
#	packages/core/agent/src/runtime-types.ts
#	packages/session/session-telemetry/tests/telemetry.spec.ts
#	packages/test-support/llm-replay/README.i18n.yaml
#	packages/test-support/llm-replay/README.md
#	packages/test-support/llm-replay/README.zh.md
#	packages/test-support/llm-replay/src/alpha-refusal-fixtures.ts
#	packages/test-support/llm-replay/src/index.ts
#	packages/test-support/llm-replay/tests/llm-replay.spec.ts
#	packages/test-support/session-snapshot/README.i18n.yaml
#	packages/test-support/session-snapshot/README.md
#	packages/test-support/session-snapshot/README.zh.md
#	packages/test-support/session-snapshot/src/suite.ts
#	packages/test-support/session-snapshot/tests/suite.spec.ts
#	snapshots/sdk/sdk.snapshot.ts
#	snapshots/session/headless.snapshot.ts
"
64b05dacddbf9204d4179716ae93b9e64ffe1692,535d7eab3ae9267f7fc28129ba9ec27bda2d001d 0e6a39746469e11ab603dad789804912cacea4af,2,Merge commit '7dd92d1c8c5a6b1cf47ac677026fb08296abb809' into auto-review-per-call,指定提交标题,True,"Merge commit '7dd92d1c8c5a6b1cf47ac677026fb08296abb809' into auto-review-per-call

# Conflicts:
#	apps/web/tests/shipped-composition.e2e.ts
#	docs/module-graph.i18n.yaml
#	docs/module-graph.md
#	docs/module-graph.zh.md
#	docs/persistence-catalog.i18n.yaml
#	docs/persistence-catalog.md
#	docs/persistence-catalog.zh.md
#	packages/client/ui-conversation/src/client/apply.ts
#	packages/client/ui-conversation/src/client/contract/slots.ts
#	packages/client/ui-conversation/src/client/skeleton/InputBar.tsx
#	packages/client/ui-conversation/tests/input-bar.client.spec.tsx
#	packages/client/ui-conversation/tsconfig.json
#	packages/client/ui-tool/README.i18n.yaml
#	packages/client/ui-tool/README.md
#	packages/client/ui-tool/README.zh.md
#	packages/client/ui-tool/src/client/tool/ToolCallTree.tsx
#	packages/client/ui-tool/src/client/tool/components/ToolRow.tsx
#	packages/extensions/tool-cordis/src/api-catalog.ts
"
c2fa93f567ae370e83479c635c75d2bc856a85a0,c0d05349e9f4d39c5ea35a5d4a6d0b17e391476f ac8b58241dbacb2dc6de7fbb78090c0701415dde,2,Merge remote-tracking branch 'origin/worktree/session-format-05-v1-v2-chunk-migration' into worktree/session-format-06-v2-snapshot-rollout,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/worktree/session-format-05-v1-v2-chunk-migration' into worktree/session-format-06-v2-snapshot-rollout

# Conflicts:
#	apps/web/tests/scaffold.ts
"
